gene	P4	P5	P6	P7	P8	P9	P10	PE Fitness	PE vs. Cell Culture Differential Fitness	PE p-value	PE Composite Score	Liver Fitness	Liver vs. Cell Culture Differential Fitness	Liver p-value	Liver Composite Score	Spleen Fitness	Spleen vs. Cell Culture Differential Fitness	Spleen p-value	Spleen Composite Score	Lung Fitness	Lung vs. Cell Culture Differential Fitness	Lung p-value	Lung Composite Score
TGGT1_264820	0.542746525817263	0.234213895049409	0.123098538732516	-0.0426417687749857	-0.32563894209278	-0.410978925307006	-0.599423206406877	-0.015550492259094	0.37729494113209	1.03E-10	3.76733268302258	-0.357543268789245	0.25270353179942	0.164806091803475	0.197873622518348	-0.666994556851468	0.0414489297658605	0.85690751510629	0.0027798159288116	-0.345726154023859	0.281185749734551	0.0965563561880406	0.285465152737912
TGGT1_248500	-3.97397180760843	-4.0626147045624	-4.13828040257422	-4.38880554750219	-4.58282824518266	-4.46429411381297	-4.82107272792686	-3.75255481040866	0.431723972572322	1.78E-09	3.77779489810268	-5.83185707829684	-0.83897188964394	0.0017650378354975	-2.30989598300176	-6.51159257704665	-1.20211622459654	0.0005176135294789	-3.95014715875721	-6.30900766687677	-1.11765747681571	4.92E-05	-4.81485730580183
TGGT1_212880	-4.30442685293784	-5.693723454823	-5.19941910498351	-5.73307862151911	-5.73590881092883	-5.85067043410328	-5.93115006514515	-5.30515991653562	0.5373094258307	7.81E-08	3.81888702895778	-5.77639208057437	0.865593459688829	6.04E-07	5.38289026600486	-6.59974032335422	0.372830452797435	0.122583503113074	0.339860299687869	-6.5282275209232	-0.15318647400197	0.623116083682985	-0.0314692564725967
TGGT1_202470	-3.97046752438722	-5.38614255239293	-6.53828592246278	-7.68330128814236	-8.90566963082798	-9.16109351897421	-9.03031713351327	-8.64139547975041	0.741592449674854	6.81E-06	3.83172457704959	-9.77451397054967	0.360535983974819	0.348083638488074	0.165239550658129	-10.1203813272859	-0.255399299967858	0.49611754989616	-0.0777474825506721	-10.253001533634	-0.483388108166027	0.232953452732136	-0.30585456771338
TGGT1_202540	0.403465128709146	0.0839732403173197	-0.505468053859085	-2.02527862724199	-2.25505382484995	-2.70899913088767	-3.73826576283908	-1.6876767881456	0.469047229677517	6.39E-09	3.84360779144737	-2.03721023836621	0.365887768388684	0.0414465766409095	0.50584398714028	-1.99375456371083	0.765079929100182	0.0095363069290017	1.54593563761995	-1.38540057241614	1.24829343272034	3.64E-12	14.2797504722689
TGGT1_215250	-4.93684828499259	-5.52465316035541	-5.55634468108042	-6.03231034073503	-5.86613174904964	-6.03159179465312	-5.91361571156702	-5.2029107307579	0.597903795313723	3.65E-07	3.84883468055695	-5.81614915456241	0.448820179770783	0.228325280470869	0.287893909122929	-9.67394207823412	-3.20778150863166	6.64E-08	-23.0244271334505	-10.0757890072549	-3.47221541757489	2.80E-19	-64.4178025455356
TGGT1_297080	-0.227409867850918	-0.220800815443047	-0.266103032883173	-0.25755256053616	-0.282718318201057	-0.277601974371284	-0.294371002898658	0.184788357965284	0.362348734684313	2.20E-11	3.86190825846344	0.0186437373953498	0.374991628077998	0.0296265345947309	0.57310688433923	0.768222249623445	1.4868235270392	4.28E-06	7.98175202496123	0.697983551776307	1.20387000244205	1.61E-10	11.7882867138774
TGGT1_202350	-8.79182534376354	-9.11307149784266	-9.10456516177599	-8.99995998375345	-9.81014595845815	-9.60479709235181	-9.29507117973091	-9.49959572757427	0.626433186859258	6.55E-07	3.87364570893027	-9.47200746480231	1.04297498640653	3.70E-08	7.75142700615497	-9.4906116820968	1.57281229306637	2.76E-07	10.3167374062389	-9.92084055347525	1.25809837625327	3.16E-10	11.9523369210602
TGGT1_216250	-0.80604188101034	-1.28562441381881	-1.71849441594105	-2.2629591284647	-2.72690973932373	-3.1042239112475	-3.38702802330206	-2.59123512782308	0.38825399557025	1.03E-10	3.87793352932278	-3.79070530239921	-0.628699863206144	0.0009496449621218	-1.90020681695138	-3.29358575690155	-0.136264682310441	0.619316444242638	-0.0283549618654188	-3.69487691827019	-0.337505304822024	0.108733371808654	-0.325232648138366
TGGT1_266800	-0.688158303090271	-1.08003542668454	-1.54451635274723	-2.05796159050748	-2.47993334744706	-2.69439992879314	-3.3002459258917	-2.02704400052281	0.456398177543115	3.01E-09	3.88909843779518	-3.71808978462322	-1.20567396205208	1.63E-08	-9.3911539370752	-3.91173601496111	-1.12146656615121	0.0001649702032644	-4.24205325439402	-4.04015732177819	-1.33748728962917	1.08E-08	-10.6556262822904
TGGT1_242260	-3.98881035894268	-4.26536534311985	-4.32205018021561	-4.47281235509132	-5.27044812828591	-4.40557756670371	-4.53343958443873	-4.98246178842288	0.640966372427237	8.34E-07	3.89633738733238	-6.86289642996339	-0.682013026176564	0.0061591139322359	-1.50757735593888	-6.72026392362819	-0.554543449699703	0.0480479091519264	-0.73106877409075	-6.21775152694538	0.0318507749862331	0.891729860157313	0.0015851076602883
TGGT1_320160A	-4.14532097968841	-4.60002609800502	-4.65637597185684	-4.76700882904377	-4.61452854504592	-4.83350851091477	-5.04427683664255	-4.14285010033997	0.566111419136297	1.30E-07	3.8991759346255	-4.99446824768094	0.682306730386986	8.95E-05	2.76225569442403	-5.27468313319055	0.290336817742192	0.239124151507938	0.180408492464454	-5.14199025087385	-0.137363300525698	0.670548622170217	-0.023842110370287
TGGT1_285425	-0.101696640017644	0.0176043421119249	-0.0519120017094046	-0.0988589815288084	-0.0527084955764753	-0.025732005837935	-0.065824289088048	0.559606397649559	0.573372566746409	1.54E-07	3.90632730732441	0.505920030927915	1.07809146139236	0.000234851900229	3.91261591561626	-0.0631412040865322	0.769756846939653	0.0429041711508711	1.05264286042804	0.269891088624456	0.932269014948777	0.0144974021554931	1.71417218676625
TGGT1_260610	-6.9112426534131	-9.20119422976968	-9.58143443056845	-9.88303470275973	-10.3188201689822	-9.2616192625552	-9.77695851703108	-9.81893032941507	0.634837712000448	6.96E-07	3.90875101301909	-9.66938140987171	1.01229263203945	2.84E-08	7.64012567919448	-10.5620273582867	1.002032180116	2.34E-05	4.64072466119995	-10.5789437251155	0.963452194033299	1.76E-06	5.54332647505991
TGGT1_294840	0.0044462588915459	-0.181570889444033	-0.2492227826132	-0.380287270900064	-0.676311859032595	-0.719348410427747	-0.969200441818412	-0.323957417430645	0.452694300173676	2.27E-09	3.91330116504992	-0.480957235444896	0.528155853399011	0.0071961257326321	1.13178584222036	-0.755931698934984	0.492243257352679	0.0445371233059698	0.665157404505933	-1.67632261646363	-0.569730650142412	0.021214368775684	-0.953370113050196
TGGT1_227290	-7.79930307723358	-9.23477820719966	-9.17437570970264	-9.47597598189394	-9.9117614481164	-9.28922927065275	-9.36989979616526	-9.38197056517187	0.613618355137832	4.02E-07	3.92429495436203	-9.57541092965049	0.694464182543233	1.83E-05	3.28946077368516	-10.1549686374209	0.970769681209909	4.01E-05	4.26817660932724	-9.9587918567295	1.13517967999586	1.68E-07	7.69071441894761
TGGT1_210700	-1.08654889116177	-1.68923094235882	-1.98606231193509	-2.46273442478416	-2.71326769908032	-3.39477615836056	-3.4460014955853	-2.13752094274438	0.531161394744734	3.73E-08	3.94557081521647	-2.19138820990156	0.7974853913826	0.000540954870704	2.60525635019496	-2.86096946818492	0.234297004330903	0.529842264286151	0.0646316257220207	-1.80457099977309	0.863465220623737	0.0118405266764288	1.66357711676233
TGGT1_268000	-1.64205632312252	-2.40474244175314	-3.11771529168386	-3.67201517935046	-4.63650235283373	-5.1504001828382	-5.60909547293767	-3.66878608322245	0.903334030596117	4.26E-05	3.94790951236453	-3.30010994172142	1.98510611741592	2.49E-16	30.9752775655446	-4.17451779518792	1.3309469650031	1.11E-06	7.92488974359005	-3.35568977647119	1.67120363599769	2.45E-06	9.37678006885956
TGGT1_226920B	-0.166369632491413	-0.190445643696085	-0.238439699311318	-0.302129069414711	-0.381104365391177	-0.382477396887957	-0.425020472158157	-0.118094086440558	0.288293488926034	0.348066454372682	3.95722521500043	-0.264991621021703	0.466209610686177	0.142869393742274	1.45187842797545	-0.900381516867131	-0.00107108315127479	0.110998404445183	0.0242635927786312	-0.327137286602865	0.392935466711866	0.480058043916497	1.42357596225257
TGGT1_217510	1.03902085071021	1.11143506213468	1.09423686480757	1.05108263443813	1.03476713388091	1.01704371552186	0.997401924176052	1.4729732520894	0.403730220927664	1.54E-10	3.96176766221138	1.44929265334507	0.64516658801849	8.84E-05	2.61537128823048	1.53532088797044	0.873826764747153	0.0003778369200025	2.99084302953588	1.5952385054888	0.630285696796872	0.0012842598598266	1.82237471613516
TGGT1_253060	-3.14642343605987	-4.16733072108673	-4.97630738194448	-6.40602154704779	-7.09105128257124	-7.31822218941379	-7.95544494736851	-7.50096637520658	0.548943523529986	5.69E-08	3.97703454691176	-7.54610726487303	0.936329100952891	3.28E-05	4.19834813708035	-7.31401945987011	0.570995790072091	0.0302782293932194	0.867268104473305	-8.05980582332538	0.347113919710934	0.103040419840104	0.342598793899258
TGGT1_410720	0.121331750478461	0.0004784425410629	0.187662484081091	0.128024678885413	0.0566135785336722	0.140880741874771	0.310770227713052	0.385740927497	0.366824775478485	1.37E-11	3.9849301411442	-0.306668380026778	-0.113248088710001	0.521404429791295	-0.0320294227880696	-0.223461381228661	0.0742103009716469	0.746982545338736	0.009401669351887	-0.142078608358146	0.0501779838454563	0.767763910599138	0.0057590429225605
TGGT1_227980	-4.4952954951977	-6.40603988616194	-7.27460518892333	-7.29957485187052	-7.53726010997518	-8.19244663567256	-8.86914765992534	-7.52377546340219	0.661771730846223	9.12E-07	3.99711199294146	-8.64051741925081	0.117706963761118	0.64253824272441	0.0226116276581716	-8.9911285020993	0.0462338775280125	0.855684557035497	0.003129400375841	-8.69765730576938	0.566497878169475	0.0393807113948844	0.795768884271472
TGGT1_219510	-6.81578439883465	-8.02869588743487	-8.42210932054312	-9.08336005378136	-10.0378667918784	-10.1635543879586	-9.67166435223587	-9.53669433969291	0.654258004834405	6.74E-07	4.03746916458679	-10.3707253598214	0.478721299907185	0.0030353224695453	1.20532217339717	-10.416651699366	0.753425236648479	0.0005191186769019	2.47480099834977	-9.93960899834548	0.560585984957709	0.05113857296426	0.723857435231899
TGGT1_266810	-3.47430255799817	-5.15728253602289	-6.34967631987169	-7.15019140716624	-8.20904555606808	-8.03845041123783	-8.26306347914063	-8.01215439300213	0.604718643757919	2.01E-07	4.04986641789137	-7.82182669394257	0.410783433446205	0.0315401390757717	0.616641962814959	-7.47414256525625	0.560332895318385	0.0174052303189701	0.985804995709426	-8.79773417698774	-0.0487412801739535	0.865532149502946	-0.0030568969237935
TGGT1_217740	-3.37605901982158	-4.94168512011908	-6.34530824810464	-6.67832614149129	-6.73063978408846	-6.88251087678111	-7.25617104341049	-5.81666487292282	0.701813738185709	1.59E-06	4.06932997792995	-8.61938779587955	-0.998925490464229	5.80E-06	-5.23069711272346	-8.43178592736288	-1.04329329494379	0.0028446285060012	-2.65619806465993	-8.44244049491063	-0.980366337083348	1.26E-05	-4.80358880046129
TGGT1_207910	-1.50309258082229	-1.86719269143329	-2.48028119043348	-2.84722877383514	-3.06662055181498	-3.19844175187419	-3.76790865722923	-2.51754516979454	0.48372779669604	3.63E-09	4.08267356226753	-2.53531425046519	1.06383055526034	2.42E-07	7.03881882875287	-2.03326044763648	1.53032283903117	1.78E-09	13.389949779412	-2.22539163366325	1.40939561499786	1.07E-09	12.6435523107227
TGGT1_218410	-7.50300156238175	-8.19461040096774	-8.0542043872123	-8.62458648299862	-8.88618650657419	-9.64932946680293	-9.56039670870331	-8.34142054482076	0.628156542824714	2.89E-07	4.10732849707103	-8.18688290474062	1.46224572915716	6.18E-07	9.07866766801401	-9.1755189384048	0.6695857606733	0.0412460748828549	0.92712007767261	-8.83743792163922	0.912132786129259	0.0165688114564733	1.62424273678131
TGGT1_231400A	0.348366381662809	0.348678205474872	0.389293854617841	0.405557290578487	0.478088667723703	0.435117246576791	0.46932563462349	0.738991064139426	0.239978485546483	0.0743653697973252	4.1185185245331	0.771386711958827	0.572458718521201	0.108577673653086	7.7360618665296	0.380778332388906	0.324746048241156	0.117116291676678	1.94983017729978	0.691598078277753	0.439753550100137	0.0036843076312975	6.1991945509365
TGGT1_229250B	-5.10991693033075	-5.4376933315932	-5.23614564652914	-5.23973853033642	-5.24894535726572	-5.35028049294543	-5.65287434820596	-5.18472188766835	0.516509494013612	8.97E-09	4.15648451208621	-6.87989875370493	-0.210492592077251	0.335337065182745	-0.0998826166052503	-6.7732630343692	-0.189155489870846	0.477701697446308	-0.0606892556013573	-6.45278742066217	0.136138027496515	0.582862270130422	0.0319153900357414
TGGT1_316470	-0.384428752365392	-0.64067327976818	-0.664930248947829	-0.729503039470638	-0.899663922730235	-1.03747563854936	-1.05215968184211	-0.600327344834815	0.410856551582563	7.11E-11	4.1695010829931	-0.759768323504257	0.476422888181681	0.009513663962342	0.963161376503605	-1.33046260513997	-0.0051670002149242	0.98247550448183	-3.97E-05	-1.22527944938374	0.054350208571078	0.749662153265813	0.0068010814992742
TGGT1_211450	-2.56818593352793	-3.02327088742947	-3.34993084038364	-3.48947388435445	-3.78064695525131	-3.5608666781369	-4.23287623119884	-3.55925254820236	0.242541639329325	0.0224150128511494	4.18357477199979	-4.50642563103889	-0.0345036876517493	0.786984092351235	-0.0082755020904467	-5.27204967822765	-0.604498888662769	0.103033397540218	-2.50791006134889	-5.22360448042776	-0.579312107377076	0.118052993189251	-6.36217058048081
TGGT1_293300	-1.39945544329518	-2.21051375530648	-2.32053053450295	-2.57843129732302	-2.9423509955297	-3.5471791183959	-3.64959310118041	-2.48219422733382	0.468663125241756	1.16E-09	4.18713161186721	-2.34179360007121	0.877512102794269	4.18E-07	5.59735146804327	-3.2733446285407	0.347725852066006	0.162586003109127	0.27432678219793	-3.28677302023217	0.0027728423541324	0.989936841648071	1.22E-05
TGGT1_260340	-5.41616564632056	-6.49992692488916	-6.4781405369543	-6.78215941447985	-7.01019647658748	-6.12474489017562	-6.22758437340926	-7.26144676220181	0.700303593222206	1.05E-06	4.18756880214704	-7.26343221730754	0.0710891276464691	0.703826323781037	0.0108435441262559	-9.43643003666016	-1.43509965323543	2.02E-05	-6.73714472133577	-8.28584673065724	-0.220378320112664	0.446401686621849	-0.0771928338663988
TGGT1_295360	0.52544380324056	0.36830873464452	0.27403621252722	0.164825820813474	0.027901588916625	-0.08938017846328	-0.292501122670237	0.386944360946872	0.398956701814701	2.78E-11	4.21134993174256	0.631459323185189	0.856188547106808	6.57E-06	4.43694234559785	0.380795414624702	0.709321244664425	0.0027171838660961	1.82003388528512	0.51478112621111	0.739685819130709	4.22E-05	3.23553152989563
TGGT1_227790	-2.87411171910011	-4.71593058096859	-5.47153872228476	-6.20709963855965	-6.4881321595716	-6.13794145648523	-6.06124347626566	-5.91493339123744	0.515167733729749	6.62E-09	4.2136007053522	-7.3113464456605	-0.194153304070045	0.370651826009995	-0.0836866473069958	-8.38523311768343	-1.23547587956718	0.0003170627479327	-4.32275068770549	-9.41276026650378	-2.19692133533426	1.36E-17	-37.0521463556313
TGGT1_237460	-1.26198362138391	-1.58589110187213	-2.15459743805462	-2.33624462958153	-2.4690067490656	-2.55634971312683	-2.83359933523155	-1.92718085466092	0.613055376957704	1.32E-07	4.21707326779611	-3.07480772623389	-0.0224432921327641	0.893851470125447	-0.0010937657901317	-3.57576211302494	-0.282941088250927	0.227118986521165	-0.18214235180314	-4.52814988140129	-1.69761948549248	1.92E-07	-11.4037483699125
TGGT1_270780	-5.76478838191591	-6.63749219169641	-7.16062524728906	-8.47666801061707	-7.64307251632813	-8.47041663227554	-8.54189292626219	-7.66319644376462	0.785241396482298	4.21E-06	4.22117344542226	-8.74926979604506	0.0008079657983739	0.99696093905618	1.07E-06	-9.13984695781702	-0.248476411255858	0.308939996539812	-0.126754243640891	-8.99968651967589	-0.803187874091811	0.0141561072508581	-1.48513948275581
TGGT1_306580	-0.0266271998189876	-0.104793725902193	-0.122693962492275	-0.082967881992821	-0.167507267353717	-0.153280862667869	-0.26957215354352	0.603904679843586	0.674617225867589	4.95E-07	4.25366794512608	0.872121579076352	1.08728705379306	0.000161309796178	4.12336137832827	0.765178499289843	1.20001777804718	0.0031120250721559	3.00839286410689	0.125919245328711	0.18016945488365	0.653872301797031	0.0332425362559568
TGGT1_224540B	0.187543560231192	0.149782356740661	-0.0069917679009606	-0.0192922291246713	-0.14143934861858	-0.226197599976768	-0.382400085404314	0.395346160005698	0.491017309328649	2.12E-09	4.25918588141969	0.761035456397994	0.887355000066358	1.59E-08	6.92094056541615	0.574749777756412	0.793187636069619	0.0003269600710085	2.7646596943265	0.558293927083489	0.821987302840057	0.0017090951692821	2.27463100924019
TGGT1_313600	0.240392935881321	0.0029417739717779	-0.12873650523566	-0.341549665241001	-0.690032848292187	-0.697565439532707	-0.861926404015736	-0.306710786104023	0.484568382048883	1.56E-09	4.26719105611324	-0.93357173694123	0.24661174605485	0.207477141212342	0.168443157947233	-0.809721644903657	0.45403065624474	0.0788016377346966	0.501006827524379	-1.35661821990381	-0.0974396050360339	0.680622532224095	-0.0162815419441105
TGGT1_219070	-0.308903966709905	-0.232216262472578	-0.297389194812449	-0.296533562031831	-0.238202358274256	-0.278590918711315	-0.302348360086244	0.343287837581061	0.628593868240111	1.61E-07	4.2694016678539	-0.580728099646748	0.173566986374975	0.319546540859762	0.0859965195380868	-0.768859761415623	0.273197293649924	0.329729272264974	0.131638065853556	-0.23139350517182	0.338621920097108	0.265273002341751	0.195150165049333
TGGT1_256910	-0.842779901504222	-0.970197477779258	-1.13007445575665	-1.01882698758006	-1.04638650451703	-1.09847234387383	-1.29891169953485	-0.260656792757313	0.841573772756674	8.41E-06	4.27101860624815	-0.0605866974088618	1.52626153480127	3.93E-09	12.8288632289734	-0.607003728209517	1.27031714186446	4.27E-06	6.82088183960202	-0.653144497940436	0.735848833842832	0.0475939083079225	0.973122282512667
TGGT1_313310	-1.44840284707657	-2.34382177569109	-3.70400541281772	-4.65932441272058	-5.64779640520687	-6.16362237814005	-7.07371297593594	-4.86062382940106	0.689362046532247	6.14E-07	4.28214812756488	-5.15298417410663	1.09471223838775	2.05E-07	7.32244910036123	-7.13605556159393	-0.428703489163785	0.0878603982459138	-0.45279955438607	-7.02310312921334	-0.981208134962583	0.0027642159737223	-2.51035039347169
TGGT1_363940	1.28043019047251	1.28587316492441	1.21145874066977	1.02724246131274	0.947493148468031	0.892226176844301	0.850641559909991	1.40672902313487	0.349818997889872	5.43E-13	4.29060614795397	1.08318470768642	0.162906256800804	0.259265056855446	0.0955047725220452	1.19634782047522	0.642387564725224	0.0258962637789042	1.01931674861783	1.17978596099968	0.358487841114071	0.0263438573442299	0.566167244529914
TGGT1_220208	-4.44474130336873	-4.37215693694396	-4.57925911813312	-4.65601550774546	-4.71353976819639	-4.42933283121085	-4.95727746054093	-4.58273007326468	0.165493009482362	0.0050691526293687	4.2989151285299	-6.29652215080797	-0.775204384201574	0.368662675635242	-7.73398569056339	-6.38068926984785	-0.52107531170045	0.190030713753649	-0.374999117682206	-6.8157726950195	-1.03896309539866	0.0344468415671699	-4.51605004126634
TGGT1_208300	-3.70272504882989	-5.66066611081081	-6.27044432121109	-6.30771025992713	-6.50628697076103	-6.76153225297447	-6.79994269380387	-6.47085205891376	0.520925334609526	5.37E-09	4.30822832772992	-6.92807290913924	0.887736177527383	2.12E-05	4.14807819956406	-7.35616805400678	0.701282712131325	0.0044261515352637	1.65080107569747	-7.38169787522277	0.892524485840376	0.0001378847515488	3.44557628217829
TGGT1_258540	-1.27719326977794	-1.44078984181251	-1.47414439147134	-1.69949413552286	-1.88541061065409	-1.95157516034986	-2.12680472701488	-1.17507607401719	0.581849592589287	3.79E-08	4.31796110257313	-1.19350825016814	0.622500866425876	0.0005480747062447	2.03007507510354	-1.39699623073313	0.414130088251033	0.111797020708604	0.394073672768285	-1.42072709896527	0.609655071863799	0.050872693293551	0.788598144531976
TGGT1_218070	-4.40417509860912	-5.13035157420663	-6.19872093557175	-6.04876730682245	-6.68954287188016	-7.07256225457117	-8.59773761853824	-6.08670675498162	0.719710055651995	9.39E-07	4.33809247965939	-7.20897447335177	0.191186986942855	0.471583499249864	0.0624113475484594	-8.24040077943876	-0.530839400805122	0.112081889130504	-0.504544036277302	-9.12892423690152	-2.02164724271106	5.63E-08	-14.6566891736192
TGGT1_218610	-6.4492529660794	-9.47506692268121	-9.45777728441639	-9.62323982891625	-9.65344831547828	-9.7894112753248	-9.6326359428107	-8.59520070050938	0.561323806106675	1.80E-08	4.34739813170497	-8.83467921182036	0.507584836643953	0.0012629402198443	1.47129414095133	-8.92274624031088	0.166128451029725	0.48690249156228	0.0519247769103206	-9.25191416464783	0.64769467955875	0.0231183797394341	1.05965609200845
TGGT1_223970	-4.69206238707558	-5.43161494880275	-5.23079460038621	-6.15772250208055	-6.65595404370015	-7.1315711369333	-7.40379500540679	-6.8997821504483	0.676918143181814	3.77E-07	4.34806636983239	-7.5894204645785	0.628062712542379	0.0387275980938952	0.88681163547737	-8.15442093448693	-0.12730664400616	0.767276953780626	-0.0146463552044271	-10.0490927938484	-1.31096685421485	8.49E-05	-5.33679767439191
TGGT1_222960	0.36149676934091	0.258394482522347	0.0498104794982151	-0.317950074721837	-0.421934120411829	-0.677845408829605	-0.822473910438945	0.0401669213947643	0.511191745252245	2.76E-09	4.37566926161792	-0.8220948014473	0.12147207038402	0.442416203675636	0.0430216386830676	-1.23059124607304	0.0013538354957481	0.994718887309993	3.11E-06	-1.36317882196784	-0.606984635078905	0.0343490815971605	-0.888677020739048
TGGT1_235670	0.585158347221584	0.566606966223352	0.470467179637941	0.479358882046824	0.429238485209865	0.22402563781183	0.149591683926941	0.999019119021178	0.524163928862462	3.99E-09	4.40262139464232	1.79209994556467	1.86904037941883	5.41E-12	21.0579438685366	1.26914819578764	1.61034798494646	9.42E-07	9.70360287977403	1.13164164415528	1.29823012951559	0.0001585497850867	4.9330594303679
TGGT1_278565	0.235418190198659	0.309532846187207	0.310564681485284	0.368689071732783	0.330965859769883	0.325616883747257	0.286471104786985	0.834078967246041	0.519631133454825	3.14E-09	4.41865226383091	0.962193126875825	0.856446512736869	0.0005978937058101	2.76064915027719	1.05074312529952	1.05359351652539	0.0001729037984587	3.96382475063492	1.07233406777356	0.95262757316464	9.60E-06	4.78023844507575
TGGT1_256090	0.160842775066837	0.205267052122464	0.153927381333156	-0.10544118166183	-0.0772964709797636	-0.0788431422171373	-0.136045025911047	0.425309088063403	0.396736456611016	5.77E-12	4.45870232925201	-0.443606504752608	-0.300430859981778	0.0551227125231188	-0.378143136121041	-0.688154017541848	-0.182046240575624	0.544562804752702	-0.0480514739488584	-0.671666816375669	-0.387394871404978	0.077429238742218	-0.430432508730818
TGGT1_289910	-4.51006606188434	-4.84874758008086	-5.2375875742406	-5.2567820642185	-6.15206898557308	-5.51504799747195	-5.7537361215398	-5.9602487949159	0.723330123158253	5.79E-07	4.51147498975531	-8.00961158516767	-0.911686292112164	0.0004769598627147	-3.02818258123196	-7.60934463686876	-0.575018492995231	0.0451078917818584	-0.773829682238525	-8.00295402892324	-0.843101926795719	0.0018809345304299	-2.29798080266286
TGGT1_273560	-2.50775410972882	-3.29229152743641	-4.09580753500212	-4.47060990826859	-4.71916033021812	-5.67944474479359	-5.43101077843083	-4.04641031478124	0.66988182289034	1.74E-07	4.52832220415796	-5.39765203331254	-0.289150538706217	0.307256137173632	-0.148189487341273	-5.46490040243765	-0.23497642153291	0.547833303224455	-0.0614114567207445	-5.80979744243608	-1.01957094289506	0.0152641408315568	-1.85187488012672
TGGT1_242610	-0.0923443147269023	-0.34542389120981	-0.701997028973226	-0.989431540055977	-1.18397425489397	-1.48872808893045	-1.77020816951395	-0.845007893486111	0.472434475545768	2.44E-10	4.54105993789023	-1.15556400623702	0.390652847952265	0.0299211738821084	0.595363289319769	-1.56286908445564	0.067948817525566	0.766185170262634	0.0078593854701167	-1.46667886824771	0.0460931303659694	0.786073111323564	0.0048184402927417
TGGT1_294870	-0.343736901186832	-1.40744706675353	-2.39459897806951	-3.04498401900733	-3.35345988946291	-3.61217920858418	-3.74500801764834	-3.13628364492437	0.477117826138711	2.55E-10	4.57739071554242	-3.43953672444076	0.417085320080571	0.0311278257148205	0.628485520829517	-4.15353313271669	-0.249479845629433	0.396757820559269	-0.100159797291581	-4.07924704870862	-0.0201252489775194	0.925164155843746	-0.0006798550947977
TGGT1_277790	-0.519765805633959	-0.616089281250959	-0.626449067533188	-0.742164740676343	-1.03311484692176	-1.06368141151144	-1.17413566388059	-0.711272536870169	0.445753945424548	5.23E-11	4.58307835499708	-1.24730255574474	0.312580522184178	0.0868072267714949	0.331786756659162	-1.15816934546132	0.495081592195891	0.046452232797189	0.659940497900452	-1.52327965355948	0.136990272483027	0.509498159911906	0.0401186123039748
TGGT1_244440	0.696429820172531	0.709460981333551	0.701141306111726	0.713383127566581	0.706915834007247	0.669304837585071	0.608030622107096	1.11303095249842	0.393610622586014	1.64E-12	4.63856439478048	1.36613151599042	0.850430991893196	9.81E-06	4.25935207626255	1.17046786747508	0.76931922414932	0.001730049903939	2.12481459137819	1.11756968184124	0.570374434736029	0.0011781809231497	1.67050580768753
TGGT1_307050	0.786633067961655	0.869687178011079	0.852142011604335	0.76377795026242	0.818058819072534	0.813243142011086	0.756641852863223	1.44903028993955	0.579970078041308	9.37E-09	4.65601675447497	1.55921481168438	1.23661776710681	6.29E-06	6.43242902413513	2.2319348609348	2.17644727583715	6.11E-09	17.8775870623359	1.49245418087821	1.25905465169242	0.0003719091065032	4.31800748443181
TGGT1_285180	0.819197321613787	0.868730615081348	0.884019741127411	0.855684794866865	0.838530520149533	0.842853611517336	0.773453565262637	1.33810688614346	0.500288243098708	4.28E-10	4.68698628459672	1.39189271748421	0.568744282473755	0.0001262562817518	2.21739006778889	1.37123959082937	0.694716198479256	0.0012924404694615	2.00674988279854	1.34934258654034	0.620300689445815	0.0158805059155345	1.11600509408137
TGGT1_264745	1.54745845672859	1.62671505001794	1.52296825341021	1.45433027358433	1.46001528058151	1.37121542355458	1.27782598776232	2.05913998456589	0.539232996340451	1.99E-09	4.69142473561946	2.055422396012	1.0731744958677	3.87E-05	4.73521187270605	1.99431693365124	1.28388411826397	6.65E-05	5.36269290620929	2.18867898415805	1.29488474795391	0.0001913061716325	4.81473243150814
TGGT1_203450	-0.276770523204538	-0.223155414233381	-0.168758056036095	-0.112193382178221	-0.26175709661722	-0.201155689366127	-0.154184462491217	0.215292085819888	0.456585324125881	5.06E-11	4.70093046065991	0.89778564309793	1.40528186493484	4.54E-14	18.7503851790302	0.62712871370247	1.36173312134229	1.71E-07	9.21383641365804	0.447473782748955	0.910799125478495	1.47E-05	4.40063573664602
TGGT1_273660	-0.119602486442909	-0.461194560489084	-1.01853240657591	-1.39838686272371	-1.70242774452603	-1.92460203586107	-2.56206319103714	-1.02898954542059	0.553632152102178	2.88E-09	4.72826378814439	-0.755442679372045	0.883278974033077	5.71E-09	7.28151158601736	-1.39242012152913	0.251596391389478	0.288028247864685	0.136004182550539	-1.28189036395026	0.563125346825239	0.0269071879820779	0.884180950880321
TGGT1_259850	-3.70040642999794	-3.97061433278053	-4.13326310203167	-4.35104499224681	-4.70745312984596	-4.50882097901907	-4.93139516042464	-3.76223020511653	0.682888200114459	1.08E-07	4.7570865166477	-5.37501711543726	-1.07568935203423	2.16E-08	-8.24557611342193	-5.74749607245033	-1.1446029845417	4.11E-06	-6.16559970978947	-6.99578656938628	-2.3629152997423	1.30E-10	-23.3563737362781
