	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_0509100	39	69	18	10	4	5	1	10	9	10	3	12	2	1	1	3	37	58	23	2	0	0	9	1	4	12	10	0	1	1	2	0	4	1	11	1	1	19	22	0	8	15	0
PF3D7_1470500	4	13	2	3	2	5	0	6	3	0	1	3	0	0	1	4	18	10	2	0	0	1	5	0	1	5	6	0	0	1	0	0	0	1	1	0	0	2	3	2	3	2	0
PF3D7_1030200	332	166	120	35	35	136	20	340	139	133	8	39	36	243	16	27	167	257	219	10	7	28	78	93	11	45	42	4	35	56	30	1	0	78	58	2	16	86	65	10	93	35	90
PF3D7_1217100	2	5	29	2	1	1	0	4	4	1	0	5	0	4	1	0	2	7	1	0	0	1	3	0	0	0	2	0	0	0	3	0	1	1	2	0	4	0	2	0	5	4	4
PF3D7_0717600	12	25	4	5	1	3	1	7	4	10	0	5	0	1	2	1	15	30	15	2	0	2	1	0	2	4	7	0	1	2	1	0	0	0	11	0	0	7	8	0	0	10	0
PF3D7_1312300	3	2	2	0	0	0	0	3	2	2	0	0	1	0	1	0	7	9	1	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	2	2	0	0	0	0
PF3D7_0701600	4	2	4	1	0	6	2	8	1	1	0	6	0	0	0	1	7	6	5	0	1	1	2	0	0	2	1	0	2	2	0	0	2	3	4	1	0	1	1	0	0	2	0
PF3D7_1463500	50	156	17	21	15	16	7	49	37	37	4	8	17	34	5	4	36	69	40	6	1	21	90	15	2	6	14	3	5	11	15	2	7	10	11	3	16	30	5	1	128	6	41
PF3D7_0414000	7	84	35	3	0	2	5	4	7	6	2	2	0	4	0	3	6	5	0	1	0	5	11	0	0	1	1	0	7	1	6	0	3	0	1	0	5	1	6	0	13	3	0
PF3D7_1212000	0	35	1	3	1	1	2	0	1	3	1	1	0	1	2	0	6	4	1	0	1	0	6	0	3	0	0	3	9	0	14	1	17	0	0	3	42	3	0	0	5	1	0
PF3D7_1404900	240	289	139	22	61	201	11	201	147	76	2	41	245	94	8	146	203	159	91	13	44	25	204	263	48	82	166	26	16	78	51	10	39	30	15	16	166	47	10	3	232	186	104
PF3D7_0316900	250	436	39	59	56	138	19	133	106	99	10	62	62	112	14	14	129	114	93	14	30	43	241	115	32	54	159	32	23	44	60	4	73	46	24	7	319	67	28	9	181	66	84
PF3D7_1115000	1	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0
PF3D7_0501900	7	17	9	1	2	7	0	3	4	1	1	2	0	1	0	0	4	2	5	1	0	1	6	0	3	0	1	1	0	1	5	0	3	0	2	0	7	1	3	0	4	1	1
PF3D7_1131500	6	2	0	0	0	3	0	0	1	2	0	0	0	0	0	0	4	13	1	0	0	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0	4	2	0	0	1	0
PF3D7_0610000	17	14	5	1	1	1	0	4	4	2	0	3	1	5	2	2	7	18	2	0	0	0	4	4	0	4	0	0	9	0	0	0	0	2	5	0	3	5	3	0	0	3	2
PF3D7_1122400	69	36	31	17	4	8	2	31	30	10	0	6	8	20	4	1	32	15	12	1	5	2	25	12	3	5	14	2	13	5	13	0	6	5	1	0	31	9	1	0	31	8	28
PF3D7_1115300	134	874	107	110	36	108	1	111	51	121	15	87	25	100	29	2	113	139	73	1	83	65	409	45	135	23	75	92	90	11	213	21	123	31	4	42	792	105	13	4	705	63	41
PF3D7_0811300	2920	1701	884	845	738	2556	229	3356	1959	1027	58	413	924	1655	201	436	2518	2599	1898	258	173	435	1363	1923	313	961	1912	115	247	989	493	94	489	710	358	118	1146	1479	156	144	929	987	1923
PF3D7_1458600	336	518	77	55	39	134	28	169	210	80	14	48	69	151	8	10	217	190	88	17	33	43	336	93	55	53	174	19	45	57	113	7	92	52	13	13	215	79	20	19	369	66	166
PF3D7_1025500	64	111	23	25	6	13	4	27	19	11	3	9	1	3	10	2	64	76	31	3	5	5	15	2	4	12	22	2	6	5	7	4	11	3	15	1	4	22	25	2	15	9	2
PF3D7_1456700	250	562	34	91	45	20	32	71	111	165	5	54	18	157	7	1	87	136	64	11	31	42	269	54	43	20	78	30	42	22	86	6	112	47	26	10	253	68	9	9	301	35	72
PF3D7_0529300	8	34	2	2	0	3	0	1	5	6	2	3	0	1	0	0	13	14	5	1	4	7	5	0	1	4	3	3	4	0	3	2	7	1	1	4	14	2	3	1	6	3	1
PF3D7_0526400	10	119	11	7	2	0	4	5	10	14	1	2	0	12	2	0	16	43	22	0	2	7	53	1	2	3	1	3	4	3	1	0	4	6	5	0	9	10	1	0	37	5	6
PF3D7_0604000	11	15	4	4	1	1	0	4	3	3	0	4	1	0	0	2	26	17	7	2	0	0	2	0	0	5	3	0	0	3	3	0	0	1	5	1	7	4	7	1	2	7	0
PF3D7_1305900	15	21	5	5	0	1	2	5	4	4	1	4	1	0	2	3	12	10	8	1	0	0	1	0	2	7	1	0	1	3	11	0	4	0	2	2	19	5	6	0	1	3	0
PF3D7_1426400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
PF3D7_1141000	7	5	2	0	0	0	0	3	1	1	0	3	0	0	0	0	9	5	3	0	0	0	2	0	0	2	2	0	0	3	1	0	0	1	1	1	1	1	3	0	3	1	0
PF3D7_1433800	8	20	5	3	3	1	2	7	2	1	0	4	0	3	0	0	19	16	7	1	0	0	1	3	3	8	2	0	8	4	4	3	1	1	2	1	6	5	5	1	5	10	0
PF3D7_0303800	5	9	2	1	0	2	2	0	1	0	0	3	0	0	0	0	6	11	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	7	1	5	1	1	5	0
PF3D7_API01700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1472600	7	5	7	2	0	2	0	6	3	2	0	1	0	0	4	0	13	13	3	0	0	1	0	1	1	0	3	0	1	4	2	0	1	0	3	0	1	1	4	0	2	2	0
PF3D7_0525300	7	5	7	1	0	18	0	6	2	0	0	0	2	7	1	1	4	9	5	0	0	1	1	1	0	1	0	0	1	0	0	2	1	4	1	0	0	1	3	0	0	0	0
PF3D7_1401500	120	113	503	18	38	532	25	330	188	114	11	103	132	106	24	132	237	316	273	1	83	37	34	224	73	88	44	47	80	64	39	12	17	33	48	5	106	47	115	5	33	92	57
PF3D7_0702200	72	135	74	8	24	98	7	91	39	15	6	104	62	44	13	27	133	98	95	3	76	23	78	82	123	39	38	62	42	27	31	14	67	33	15	23	469	34	27	7	62	57	52
PF3D7_0830500	5647	2962	3069	562	546	1504	248	2040	2314	850	26	113	570	1783	126	917	1794	1382	1067	62	112	190	2687	1689	95	447	529	79	196	309	113	27	120	167	64	29	310	436	38	25	1845	1021	1500
PF3D7_0502300	1	5	4	3	1	1	0	3	1	3	1	2	1	0	1	0	5	4	4	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	3	5	0	1	2	0
PF3D7_1425800	52	259	81	27	9	16	18	38	37	40	14	23	14	41	4	2	29	38	19	8	14	29	51	7	20	5	15	24	71	2	27	16	66	16	5	9	251	24	20	4	120	14	43
PF3D7_1120200	126	261	16	37	8	60	14	49	42	48	6	32	9	90	2	1	46	59	27	2	11	14	78	15	17	2	40	18	18	7	31	1	33	12	10	1	104	27	5	9	170	23	29
PF3D7_0727200	237	398	77	50	24	62	22	125	116	77	12	28	12	112	8	4	135	90	70	7	9	29	177	36	16	13	90	11	26	18	29	4	23	29	9	6	83	62	21	12	265	23	77
PF3D7_1425000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1445800	26	84	32	8	8	4	1	18	13	13	2	8	6	17	4	1	23	16	28	1	6	3	13	11	4	8	6	2	18	3	12	0	4	6	1	3	23	15	4	3	19	11	13
PF3D7_1405300	10	67	10	4	4	0	3	1	4	9	1	3	0	1	1	0	6	4	6	0	1	3	21	0	3	2	3	2	3	0	5	0	10	0	1	0	30	3	4	0	29	4	1
PF3D7_1116200	53	102	19	17	10	6	7	9	28	25	7	19	0	16	1	3	16	38	5	5	4	12	39	5	10	2	8	9	10	3	44	3	51	6	3	3	150	9	8	4	69	6	8
PF3D7_1119700	113	179	29	32	21	43	7	44	60	50	2	15	26	94	12	3	78	78	35	10	7	15	139	47	7	30	37	1	6	20	13	2	0	20	18	5	34	42	7	5	219	26	61
PF3D7_1471600	19	32	24	13	1	2	2	19	5	10	0	2	1	0	0	1	25	25	11	0	3	4	6	2	1	12	7	0	3	2	0	0	5	0	15	1	1	7	12	2	6	8	0
PF3D7_0519500	32	68	13	5	5	9	6	10	4	19	2	27	0	5	5	2	35	37	27	0	5	6	7	0	29	10	8	14	22	4	37	3	74	3	7	7	128	8	19	1	7	14	1
PF3D7_1126100	27	109	15	12	5	6	6	8	3	21	3	17	0	14	3	1	23	17	10	0	6	6	28	9	9	3	4	12	43	7	22	0	44	3	6	8	89	7	4	0	25	9	13
PF3D7_1101400	2	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PF3D7_API03900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1431900	7	18	3	4	3	1	0	4	3	2	0	5	0	2	0	0	12	1	3	0	0	1	3	0	0	2	1	3	1	1	4	0	3	0	0	0	4	3	4	0	1	3	0
PF3D7_1234200	11	28	1	4	2	3	1	10	6	8	0	3	1	3	2	0	22	22	11	1	0	5	1	2	5	3	3	0	1	1	2	1	4	3	5	0	11	4	12	0	1	6	0
PF3D7_1104300	14	34	8	2	2	0	0	7	3	10	0	5	2	1	0	0	12	9	8	0	3	1	5	0	1	4	3	1	2	3	1	1	6	1	10	0	19	1	14	2	6	6	3
PF3D7_1337800	53	150	24	15	21	33	8	34	26	46	2	12	31	34	9	60	75	111	28	1	2	8	91	43	3	53	18	1	1	11	1	1	3	7	12	2	3	17	6	4	46	38	12
PF3D7_1440200	27	32	19	10	9	5	4	7	14	11	3	12	0	3	3	0	32	45	15	2	3	1	6	1	10	10	7	6	14	2	40	1	21	0	10	2	31	8	15	1	4	8	0
PF3D7_1119000	16	82	6	9	0	2	4	4	6	9	5	17	0	5	0	2	21	11	6	4	10	2	12	0	8	2	3	8	8	2	18	3	21	1	7	1	35	9	3	2	21	6	0
PF3D7_1440300	1	3	2	1	1	0	1	0	2	1	0	0	0	0	0	1	5	1	2	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	2	0	2	0	0	0	1	0	0
PF3D7_1361500	8	9	8	3	3	3	0	3	8	4	0	2	0	4	3	1	7	11	3	0	0	1	0	0	2	3	3	2	4	1	5	0	1	1	3	0	2	3	2	2	0	3	0
PF3D7_0513200	610	906	191	147	70	154	71	193	312	212	33	84	40	399	29	12	211	132	115	12	28	95	508	49	65	21	106	43	83	31	135	14	174	63	40	24	368	126	23	24	435	52	121
PF3D7_0109800	87	173	31	31	25	32	9	62	51	33	2	14	20	71	2	4	46	49	27	14	8	9	119	35	27	11	26	8	20	11	20	1	23	7	9	0	91	22	5	3	149	15	37
PF3D7_1120100	245	802	111	84	39	14	61	66	137	116	24	94	5	116	13	4	110	46	26	6	72	67	355	5	224	3	10	68	165	12	180	23	416	11	10	40	987	30	19	15	485	22	78
PF3D7_0604500	2669	1548	1342	611	510	1934	243	1932	2142	735	40	286	971	1447	145	672	1810	1250	1410	118	186	245	1339	1727	332	779	1269	110	207	616	368	71	450	311	150	81	1022	648	70	52	743	1157	1676
PF3D7_1231200	0	3	1	0	0	3	0	3	2	0	0	3	0	1	0	0	2	2	0	0	0	1	1	0	1	2	1	0	0	0	0	0	3	0	0	0	2	1	0	0	2	1	0
PF3D7_1225900	3	8	7	1	1	1	0	3	1	2	0	0	1	2	0	0	5	10	4	0	0	2	3	0	0	1	2	1	2	0	3	1	6	1	4	0	1	1	6	1	2	2	1
PF3D7_1235900	55	53	59	21	7	27	7	32	33	22	2	10	10	31	2	1	31	27	18	3	7	7	34	8	6	4	19	0	0	11	12	0	17	6	1	2	53	15	3	2	29	2	31
PF3D7_1333000	8	19	4	4	0	2	0	4	1	5	0	8	0	0	0	2	6	6	5	0	0	0	4	0	2	0	1	3	3	2	11	1	22	0	4	1	30	2	3	0	0	1	0
PF3D7_0914000	101	179	26	24	12	20	13	28	39	44	5	22	2	37	4	2	47	30	33	3	9	5	96	8	14	4	11	3	10	7	20	4	40	5	10	3	65	29	15	3	59	12	6
PF3D7_1016400	770	1431	176	199	117	252	80	424	268	397	18	162	99	434	48	8	381	530	165	39	102	118	869	139	155	72	225	73	144	80	208	12	460	63	66	16	750	289	29	50	971	114	296
PF3D7_0108400	39	70	22	8	2	25	4	32	21	14	2	11	27	16	2	15	40	35	28	6	7	11	18	44	2	27	23	1	5	20	6	2	3	11	9	4	32	17	9	2	29	20	56
PF3D7_0817700	25	248	4	10	4	5	4	9	5	13	1	5	0	1	4	6	33	66	10	0	0	3	5	0	2	5	4	2	26	5	1	0	2	0	10	0	13	4	8	1	9	5	0
PF3D7_0607300	7	18	2	2	0	1	2	4	3	11	0	1	0	1	2	0	8	7	2	2	0	0	2	3	1	3	3	0	1	1	0	0	4	2	3	0	8	3	5	0	6	0	2
PF3D7_0111500	0	9	6	2	4	1	1	2	4	2	0	2	0	0	1	1	5	12	3	1	2	0	1	0	1	3	1	0	1	0	0	0	1	0	2	0	0	2	2	2	1	2	0
PF3D7_1103300	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
